model	num_x	num_r	num_p	p_n	p_l	p_q	p_p	p_e	p_L	p_Q	p_P	p_E	p_o	combinations	value
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	1_9_16_08	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_1_08_06	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_1_10_14	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_1_12_10	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_1_16_08	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_6_08_06	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_6_10_14	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_6_12_10	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_6_16_08	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_7_08_06	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_7_10_14	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_7_12_10	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_7_16_08	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_8_08_06	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_8_10_14	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_8_12_10	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_8_16_08	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_9_08_06	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_9_10_14	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_9_12_10	1
{Hui2014}	65	117	113	0	1	0	0	0	0	0	0	0	0.017094017094017096	2_9_16_08	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_1_08_06	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_1_10_14	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_1_12_10	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_1_16_08	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_8_16_08	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_1_08_06	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_1_10_14	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_1_12_10	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_1_16_08	0
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{Lai2014}	195	576	27	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_1_08_06	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_1_10_14	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_1_12_10	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_1_16_08	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_6_08_06	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_6_10_14	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_6_12_10	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_6_16_08	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_7_08_06	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_7_10_14	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_7_12_10	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_7_16_08	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_8_08_06	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_8_10_14	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_8_12_10	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_8_16_08	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_9_08_06	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_9_10_14	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_9_12_10	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	1_9_16_08	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_1_08_06	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_1_10_14	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_1_12_10	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_1_16_08	0
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_6_08_06	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_6_10_14	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_6_12_10	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_6_16_08	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_7_08_06	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_7_10_14	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_7_12_10	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_7_16_08	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_8_08_06	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_8_10_14	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_8_12_10	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_8_16_08	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_9_08_06	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_9_10_14	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_9_12_10	1
{Leber2015}	23	30	51	0	1	0	0	0	0.06666666666666667	0	0	0	0	2_9_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_1_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_1_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_1_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_1_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_6_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_6_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_6_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_6_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_7_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_7_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_7_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_7_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_8_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_8_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_8_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_8_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_9_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_9_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_9_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	1_9_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_1_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_1_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_1_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_1_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_6_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_6_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_6_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_6_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_7_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_7_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_7_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_7_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_8_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_8_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_8_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_8_16_08	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_9_08_06	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_9_10_14	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_9_12_10	1
{Levchenko2000a}	86	300	300	0	1	0	0	0	0	0	0	0	0	2_9_16_08	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_1_08_06	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_1_10_14	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_1_12_10	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_1_16_08	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_6_08_06	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_6_10_14	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_6_12_10	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_6_16_08	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_7_08_06	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_7_10_14	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_7_12_10	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_7_16_08	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_8_08_06	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_8_10_14	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_8_12_10	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_8_16_08	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_9_08_06	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_9_10_14	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_9_12_10	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	1_9_16_08	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_1_08_06	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_1_10_14	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_1_12_10	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_1_16_08	0
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_6_08_06	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_6_10_14	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_6_12_10	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_6_16_08	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_7_08_06	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_7_10_14	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_7_12_10	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_7_16_08	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_8_08_06	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_8_10_14	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_8_12_10	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_8_16_08	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_9_08_06	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_9_10_14	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_9_12_10	1
{Liu2011}	42	45	89	0	1	0	0	0	0	0	0	0	0.35555555555555557	2_9_16_08	1
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_1_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_1_10_14	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_1_12_10	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_1_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_6_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_6_10_14	1
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_6_12_10	1
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_6_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_7_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_7_10_14	1
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_7_12_10	1
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_7_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_8_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_8_10_14	1
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_8_12_10	1
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_8_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_9_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_9_10_14	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_9_12_10	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	1_9_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_1_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_1_10_14	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_1_12_10	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_1_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_6_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_6_10_14	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_6_12_10	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_6_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_7_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_7_10_14	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_7_12_10	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_7_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_8_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_8_10_14	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_8_12_10	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_8_16_08	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_9_08_06	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_9_10_14	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_9_12_10	0
{Nakakuki2010}	49	78	141	0	0.7692307692307693	0	0	0	0.08974358974358974	0	0	0	0.5128205128205128	2_9_16_08	0
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_1_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_6_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_7_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_8_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	1_9_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_1_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_6_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_7_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_08_06	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_10_14	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_12_10	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_8_16_08	1
{ODea2007}	24	51	70	0.058823529411764705	0.9215686274509803	0.0196078431372549	0	0	0	0	0	0	0	2_9_08_06	1
